LoyaltyCardID,Region,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
22182,Canada,Madeline,H,Parker,1981-05-03,S,F,madeline7@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,2,9379 Terrapin Court,NULL,184-555-0138,2011-05-26,1-2 Miles
22183,United States,Benjamin,C,Jones,1981-04-24,M,M,benjamin35@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,1,2,5497 Brandywine Way,NULL,844-555-0132,2013-10-17,5-10 Miles
22184,United States,Jeremy,NULL,Carter,1981-01-23,M,M,jeremy13@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,5985 Bouncing Road,NULL,809-555-0156,2013-10-13,5-10 Miles
22185,United States,Connor,NULL,Henderson,1980-11-29,M,M,connor1@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,1515 Palm Dr,NULL,205-555-0110,2013-03-26,5-10 Miles
22186,United States,Jonathan,NULL,Foster,1981-04-02,S,M,jonathan15@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,2,1135 Glenellen Court,NULL,222-555-0131,2013-12-23,1-2 Miles
22187,United States,Hannah,A,Russell,1979-12-22,S,F,hannah41@adventure-works.com,50000.00,0,0,High School,Skilled Manual,1,2,6318 Merriewood Dr.,NULL,718-555-0129,2014-01-01,5-10 Miles
22188,United States,Sarah,J,Barnes,1984-06-04,M,F,sarah28@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,1011 Green St.,NULL,271-555-0194,2013-12-20,5-10 Miles
22189,United States,Linda,NULL,Hernandez,1978-08-31,M,F,linda18@adventure-works.com,70000.00,0,0,Partial College,Professional,1,2,582 Ofarrell Dr,NULL,591-555-0144,2013-06-20,5-10 Miles
22190,United States,Carlos,NULL,Richardson,1981-08-17,S,M,carlos11@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,4150 Grant St.,NULL,599-555-0118,2013-10-22,1-2 Miles
22191,United States,Jack,NULL,Adams,1981-08-08,S,M,jack52@adventure-works.com,60000.00,0,0,Partial College,Professional,1,2,490 Sepulveda Ct.,NULL,505-555-0120,2013-05-17,5-10 Miles
22192,United States,Henry,NULL,Zimmerman,1982-03-11,S,M,henry1@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,6855 Leewood Place,NULL,639-555-0142,2013-06-24,1-2 Miles
22193,Australia,Toni,NULL,Garcia,1961-05-20,S,F,toni15@adventure-works.com,80000.00,2,0,High School,Skilled Manual,1,2,9618 San Rafael,NULL,1 (11) 500 555-0188,2012-04-28,5-10 Miles
22194,Australia,Bruce,NULL,Sai,1971-10-16,S,M,bruce4@adventure-works.com,80000.00,2,0,High School,Skilled Manual,1,2,3648 El Dorado,NULL,1 (11) 500 555-0165,2012-04-26,5-10 Miles
22195,Australia,Philip,F,Romero,1961-10-22,M,M,philip9@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,1960 Via Catanzaro,NULL,1 (11) 500 555-0149,2012-04-05,1-2 Miles
22196,Australia,Francis,NULL,Romero,1967-01-21,S,M,francis6@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,1240 Dayton Court,NULL,1 (11) 500 555-0141,2012-04-13,1-2 Miles
22197,Australia,Larry,NULL,Dominguez,1962-06-13,S,M,larry15@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,6730 East Cypress Road,NULL,1 (11) 500 555-0123,2012-04-06,1-2 Miles
22198,Australia,Frank,G,Hernandez,1973-05-10,M,M,frank34@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,9510 Lakespring Place,NULL,1 (11) 500 555-0113,2012-04-10,1-2 Miles
22199,Australia,David,J,Lee,1961-12-06,S,M,david85@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,1574 Hudson Ave.,NULL,1 (11) 500 555-0180,2012-04-17,1-2 Miles
22200,Australia,Martha,NULL,Ye,1962-09-25,S,F,martha9@adventure-works.com,70000.00,2,0,High School,Professional,1,2,6584 Oak Leaf Ct,NULL,1 (11) 500 555-0159,2012-04-11,5-10 Miles
22201,Australia,Lindsey,R,Luo,1962-07-05,M,F,lindsey6@adventure-works.com,70000.00,2,0,High School,Professional,1,2,8812 Dianda Dr.,NULL,1 (11) 500 555-0144,2012-05-19,5-10 Miles
22202,Australia,Roberto,A,Diaz,1963-01-03,M,M,roberto2@adventure-works.com,70000.00,2,0,High School,Professional,1,2,6161 Stimel Drive,NULL,1 (11) 500 555-0154,2012-05-07,5-10 Miles
22203,Australia,Alisha,NULL,Zheng,1969-06-12,M,F,alisha20@adventure-works.com,100000.00,1,1,Bachelors,Management,1,3,8788 Green Leaf Drive,NULL,1 (11) 500 555-0111,2012-05-23,0-1 Miles
22204,Australia,Dustin,NULL,Xie,1963-12-22,M,M,dustin3@adventure-works.com,110000.00,4,1,Bachelors,Management,1,3,3947 Vista Valley Rd,NULL,1 (11) 500 555-0188,2013-07-15,2-5 Miles
22205,Australia,Bobby,D,Saunders,1964-02-07,M,M,bobby6@adventure-works.com,110000.00,4,1,Bachelors,Management,1,3,2708 Stephanie Way,NULL,1 (11) 500 555-0150,2013-07-20,0-1 Miles
22206,Australia,Cynthia,E,Rodriguez,1969-08-30,S,F,cynthia25@adventure-works.com,110000.00,5,1,Bachelors,Management,1,4,275 South Ranchford Ct,NULL,1 (11) 500 555-0198,2013-08-12,2-5 Miles
22207,Australia,Nancy,L,Sanchez,1963-07-01,S,F,nancy23@adventure-works.com,130000.00,0,0,Graduate Degree,Management,0,3,7267 St. Raphael Drive,NULL,1 (11) 500 555-0181,2012-05-05,0-1 Miles
22208,Australia,Candice,NULL,Liang,1965-04-09,M,F,candice0@adventure-works.com,110000.00,4,1,Bachelors,Management,1,4,4823 Kirkwood Ct.,NULL,1 (11) 500 555-0142,2013-03-31,0-1 Miles
22209,Australia,Cedric,NULL,Shen,1964-07-11,M,M,cedric24@adventure-works.com,110000.00,1,1,Bachelors,Management,1,4,3717 Via Cordona,NULL,1 (11) 500 555-0124,2013-05-03,0-1 Miles
22210,Australia,Martha,G,Yang,1970-04-03,M,F,martha4@adventure-works.com,110000.00,1,1,Bachelors,Management,1,4,3463 Bel Air Dr.,NULL,1 (11) 500 555-0151,2013-06-11,0-1 Miles
22211,United States,Richard,D,Gray,1979-08-24,M,M,richard87@adventure-works.com,60000.00,0,0,Partial College,Professional,1,2,8978 Kingsford Dr.,NULL,500-555-0184,2013-05-15,5-10 Miles
22212,Australia,Kara,E,Xu,1964-09-03,M,F,kara5@adventure-works.com,110000.00,1,1,Bachelors,Management,1,4,5744 Medina Dr.,NULL,1 (11) 500 555-0180,2013-05-03,2-5 Miles
22213,Australia,Jay,NULL,Patel,1964-09-02,S,M,jay9@adventure-works.com,110000.00,1,2,Bachelors,Management,1,0,861 Napa Ct.,NULL,1 (11) 500 555-0150,2013-02-27,2-5 Miles
22214,Australia,Sabrina,A,Ruiz,1970-01-01,M,F,sabrina17@adventure-works.com,120000.00,4,2,Bachelors,Management,1,0,9066 Vancouver Way,NULL,1 (11) 500 555-0136,2013-09-29,2-5 Miles
22215,United States,Samuel,R,Lal,1972-06-23,M,M,samuel26@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,4,488 Meadow Glen Way,NULL,587-555-0173,2013-04-14,0-1 Miles
22216,United States,Marcus,C,Howard,1977-03-11,S,M,marcus87@adventure-works.com,150000.00,0,0,Bachelors,Management,1,2,6886 Berry Dr.,NULL,603-555-0128,2013-06-11,0-1 Miles
22217,Canada,Dylan,M,Powell,1963-06-17,M,M,dylan7@adventure-works.com,70000.00,2,0,Partial High School,Skilled Manual,0,2,8236 Almond Avenue,NULL,540-555-0189,2014-01-17,1-2 Miles
22218,United States,Christian,M,Bryant,1962-08-24,M,M,christian5@adventure-works.com,60000.00,2,0,High School,Professional,0,2,4199 Del Rey St,NULL,448-555-0169,2013-12-24,1-2 Miles
22219,Canada,Juha-Pekka,NULL,Posti,1962-08-01,M,F,juha-pekka0@adventure-works.com,60000.00,2,0,High School,Professional,1,2,6131 Green Leaf Drive,NULL,130-555-0116,2013-11-22,5-10 Miles
22220,United States,Brandon,NULL,Sharma,1967-12-30,M,M,brandon27@adventure-works.com,60000.00,2,0,High School,Professional,0,2,6781 M Ln.,NULL,457-555-0140,2013-12-26,1-2 Miles
22221,United States,Benjamin,NULL,Kumar,1968-10-14,M,M,benjamin30@adventure-works.com,60000.00,2,0,High School,Professional,0,2,3494 Radar Blvd,NULL,581-555-0158,2013-12-14,1-2 Miles
22222,United States,Angel,E,Hill,1963-01-21,M,M,angel36@adventure-works.com,90000.00,2,0,Partial College,Professional,1,1,9204 Lexington Road,NULL,859-555-0153,2013-12-19,5-10 Miles
22223,United States,Gabrielle,NULL,Parker,1962-10-09,M,F,gabrielle51@adventure-works.com,90000.00,2,0,Partial College,Professional,1,1,6857 Medina Drive,NULL,213-555-0111,2013-09-27,5-10 Miles
22224,United States,Katherine,NULL,Alexander,1962-08-31,M,F,katherine45@adventure-works.com,90000.00,2,0,Partial College,Professional,1,1,3675 Q St.,NULL,638-555-0187,2013-06-10,2-5 Miles
22225,United States,Jessica,NULL,Murphy,1962-08-31,S,F,jessica8@adventure-works.com,90000.00,2,0,Partial College,Professional,1,1,6883 Freda Drive,NULL,813-555-0193,2013-06-27,2-5 Miles
22226,United States,Morgan,A,Sanders,1962-04-23,M,F,morgan69@adventure-works.com,60000.00,2,0,High School,Professional,1,2,9590 Galloway Dr,NULL,593-555-0164,2013-03-18,5-10 Miles
22227,United States,Barbara,A,Cai,1961-11-18,M,F,barbara30@adventure-works.com,60000.00,2,0,High School,Professional,1,2,7521 Partridge Dr.,NULL,332-555-0118,2013-03-26,5-10 Miles
22228,United States,Katelyn,NULL,Gonzalez,1962-03-12,M,F,katelyn31@adventure-works.com,60000.00,2,0,High School,Professional,1,2,9113 Flamingo Dr.,NULL,454-555-0116,2013-10-31,5-10 Miles
22229,United States,Wyatt,NULL,Perry,1967-08-05,M,M,wyatt59@adventure-works.com,60000.00,2,0,High School,Professional,0,2,2360 St. George Court,NULL,435-555-0159,2013-12-04,1-2 Miles
22230,Canada,Jordyn,L,Bennett,1962-03-22,M,F,jordyn0@adventure-works.com,70000.00,3,0,Partial College,Professional,1,2,1702 Vista,NULL,627-555-0187,2011-05-26,5-10 Miles
22231,United States,Grace,G,Brooks,1961-10-20,M,F,grace45@adventure-works.com,70000.00,3,0,Partial College,Professional,1,2,3711 Amargosa Drive,NULL,101-555-0143,2013-05-30,5-10 Miles
22232,Canada,Paige,NULL,Brooks,1978-02-15,M,F,paige24@adventure-works.com,50000.00,1,1,Graduate Degree,Skilled Manual,1,0,6052 Sandy Way,NULL,876-555-0142,2011-05-21,1-2 Miles
22233,Canada,Xavier,NULL,Martin,1977-10-20,M,M,xavier12@adventure-works.com,50000.00,1,1,Graduate Degree,Skilled Manual,1,0,4539 Leeds Ct,NULL,398-555-0127,2011-05-18,0-1 Miles
22234,Canada,Katherine,NULL,Gonzalez,1977-08-07,M,F,katherine65@adventure-works.com,50000.00,1,1,Graduate Degree,Skilled Manual,1,0,9424 Oakgrove,NULL,474-555-0142,2011-05-23,0-1 Miles
22235,United States,Sebastian,G,Peterson,1983-09-08,M,M,sebastian6@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,5342 Pacheco St.,NULL,339-555-0112,2013-12-19,0-1 Miles
22236,United States,Jose,D,Gonzalez,1975-09-02,M,M,jose44@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,0,3648 Willow Drive,NULL,655-555-0121,2013-12-27,0-1 Miles
22237,United States,Angel,C,Morris,1975-10-03,M,M,angel17@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,16 Heron Ct.,NULL,538-555-0136,2013-07-27,0-1 Miles
22238,United States,Alex,NULL,Murphy,1976-05-17,M,M,alex19@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,7114 Ceemar Court,NULL,413-555-0110,2013-12-27,2-5 Miles
22239,United States,Jesse,NULL,Cook,1975-07-05,M,M,jesse22@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,2928 Harmony Way,NULL,213-555-0154,2013-07-01,0-1 Miles
22240,United States,Miguel,NULL,Powell,1976-03-20,M,M,miguel55@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,7269 Mesa Vista Dr.,NULL,512-555-0144,2013-06-04,0-1 Miles
22241,United States,Alexandria,M,Washington,1975-12-30,M,F,alexandria13@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,1779 Virginia Hills Dr,NULL,617-555-0119,2013-12-11,2-5 Miles
22242,United States,Cameron,M,Walker,1976-06-25,M,M,cameron41@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,6557 Jalalon Place,NULL,964-555-0160,2013-03-06,0-1 Miles
22243,United States,Emma,NULL,Lewis,1975-09-11,M,F,emma20@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,7900 Black Walnut Ct.,NULL,138-555-0185,2013-12-04,2-5 Miles
22244,United States,Shelby,B,Howard,1974-11-15,M,F,shelby12@adventure-works.com,50000.00,1,1,Bachelors,Skilled Manual,1,1,6495 Army Dr,NULL,608-555-0170,2013-04-05,0-1 Miles
22245,United States,Evan,NULL,Lopez,1980-05-07,S,M,evan37@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,0,4932 Reliz Valley Road,NULL,252-555-0182,2013-12-08,2-5 Miles
22246,United States,Jacqueline,G,Cox,1974-09-10,M,F,jacqueline34@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,0,3275 Corrinne Court,NULL,511-555-0117,2013-12-02,2-5 Miles
22247,Canada,Ryan,R,Williams,1975-04-06,M,M,ryan41@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,0,5075 William Reed Dr.,NULL,543-555-0176,2011-06-20,0-1 Miles
22248,United States,Gary,S,Ramos,1980-10-14,M,M,gary28@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,0,1342 Isla Bonita,NULL,880-555-0119,2013-12-01,0-1 Miles
22249,United States,Kevin,NULL,Chen,1977-02-04,M,M,kevin28@adventure-works.com,70000.00,3,0,Graduate Degree,Professional,1,0,4620 Mountain Spring Road,NULL,431-555-0163,2013-06-27,2-5 Miles
22250,United States,Michael,K,Wilson,1977-01-19,M,M,michael39@adventure-works.com,70000.00,3,0,Graduate Degree,Professional,1,0,6843 San Simeon Dr.,NULL,387-555-0140,2013-06-27,0-1 Miles
22251,Canada,Martha,E,She,1981-12-15,M,F,martha22@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,6827 Glaze Dr.,NULL,929-555-0195,2011-06-18,0-1 Miles
22252,Canada,Makayla,NULL,Brooks,1976-01-05,S,F,makayla1@adventure-works.com,60000.00,1,0,Graduate Degree,Professional,1,0,6693 Ryan Rd,NULL,336-555-0117,2011-06-23,2-5 Miles
22253,United States,Stephanie,NULL,Reed,1975-08-06,M,F,stephanie7@adventure-works.com,60000.00,2,0,Graduate Degree,Professional,1,0,6507 Mayda Way,NULL,217-555-0124,2013-12-28,2-5 Miles
22254,United States,Fernando,C,Scott,1976-05-23,M,M,fernando29@adventure-works.com,60000.00,2,0,Graduate Degree,Professional,1,0,342 San Simeon,NULL,966-555-0175,2013-01-13,2-5 Miles
22255,United States,Nicole,E,Rogers,1981-12-15,M,F,nicole28@adventure-works.com,70000.00,3,0,Graduate Degree,Professional,1,0,6827 Glazier Dr.,NULL,286-555-0142,2013-06-26,0-1 Miles
22256,United States,Edwin,NULL,Lu,1975-12-05,M,M,edwin12@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,9788 Trinity Ave,NULL,309-555-0192,2013-06-01,0-1 Miles
22257,United States,Carrie,NULL,Romero,1975-08-06,M,F,carrie9@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,6507 Mayda Way,NULL,170-555-0168,2013-06-06,2-5 Miles
22258,United States,Jessica,H,Reed,1975-10-18,M,F,jessica4@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,7484 Lacanda Ct.,NULL,487-555-0136,2013-06-16,0-1 Miles
22259,United States,Dalton,R,Mitchell,1978-10-29,S,M,dalton36@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,1,9461 Rose Ave,NULL,433-555-0117,2013-01-08,2-5 Miles
22260,United States,Courtney,M,Allen,1973-02-11,M,F,courtney19@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,1,4689 Deerwood Court,NULL,413-555-0137,2013-01-07,2-5 Miles
22261,United States,Isaac,J,Allen,1978-03-06,S,M,isaac40@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,1,4681 Holiday Hills,NULL,775-555-0154,2012-12-28,2-5 Miles
22262,United States,Marcus,NULL,Collins,1978-06-01,S,M,marcus48@adventure-works.com,50000.00,2,2,Bachelors,Skilled Manual,1,1,4546 Vista Valley Rd,NULL,995-555-0181,2013-01-22,2-5 Miles
22263,United States,Patrick,B,Blue,1971-11-24,M,M,patrick19@adventure-works.com,60000.00,3,3,Bachelors,Skilled Manual,1,0,8939 Monzeneda Way,NULL,688-555-0112,2014-01-22,2-5 Miles
22264,Canada,Stephanie,NULL,Coleman,1972-05-13,S,F,stephanie33@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,0,0,7182 Olive Hill,NULL,124-555-0115,2013-06-10,0-1 Miles
22265,Canada,Jeremiah,E,Sanchez,1972-05-13,M,M,jeremiah45@adventure-works.com,70000.00,0,0,Graduate Degree,Professional,0,0,2407 Banyan Way,NULL,426-555-0142,2013-03-10,0-1 Miles
22266,United States,Rachel,NULL,Sanders,1972-06-16,M,F,rachel46@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,7480 Linton Terr,NULL,176-555-0170,2013-06-26,2-5 Miles
22267,Canada,Brianna,J,Rodriguez,1971-08-15,M,F,brianna19@adventure-works.com,70000.00,4,0,Graduate Degree,Professional,1,0,7342 Dew Drop Circle,NULL,116-555-0176,2011-06-12,0-1 Miles
22268,Canada,Alexandra,P,Barnes,1975-03-22,S,F,alexandra26@adventure-works.com,60000.00,2,0,Graduate Degree,Professional,1,0,4618 Olive Hill,NULL,574-555-0184,2011-06-27,2-5 Miles
22269,United States,Caleb,NULL,Yang,1985-08-13,M,M,caleb23@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,3,2756 Sinclair Avenue,NULL,109-555-0114,2013-07-23,10+ Miles
22270,United States,Antonio,NULL,Gonzales,1974-10-13,M,M,antonio17@adventure-works.com,80000.00,2,0,Graduate Degree,Professional,1,0,2823 La Orinda Pl.,NULL,678-555-0115,2013-06-07,0-1 Miles
22271,United States,Connor,L,Mitchell,1980-02-21,M,M,connor39@adventure-works.com,80000.00,3,0,Graduate Degree,Professional,1,0,3946 Quigley Street,NULL,588-555-0131,2013-06-19,0-1 Miles
22272,United States,Isabella,NULL,Kelly,1980-03-03,M,F,isabella9@adventure-works.com,80000.00,3,0,Graduate Degree,Professional,1,0,1706 Valley Blvd.,NULL,471-555-0148,2013-06-21,0-1 Miles
22273,United States,Patricia,M,Rodriguez,1971-03-08,S,F,patricia21@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,1,417 Silver Oak Pl,NULL,152-555-0182,2013-01-17,2-5 Miles
22274,United States,Adam,NULL,Chen,1971-03-18,S,M,adam22@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,1,2489 Teakwood Drive,NULL,624-555-0118,2013-01-21,2-5 Miles
22275,United States,Ian,R,Bailey,1976-02-16,S,M,ian83@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,7107 Kingsford Dr.,NULL,141-555-0190,2013-02-08,2-5 Miles
22276,United States,Gabriella,M,Gray,1970-12-05,S,F,gabriella3@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,218 Baxter Court,NULL,133-555-0116,2013-02-02,2-5 Miles
22277,United States,Arianna,A,Torres,1976-07-21,S,F,arianna25@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,4046 Maywood Lane,NULL,714-555-0177,2014-01-25,2-5 Miles
22278,Canada,Mariah,NULL,Gray,1976-12-22,S,F,mariah30@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,1,9829 Santa Ana Drive,NULL,203-555-0115,2013-03-16,2-5 Miles
22279,United States,Riley,NULL,Kelly,1971-05-09,M,F,riley22@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,2,5832 Dellwood Court,NULL,346-555-0177,2013-12-04,2-5 Miles
22280,United States,Luis,A,Scott,1976-07-14,M,M,luis45@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,0,3,5966 Shannon Lane,NULL,159-555-0196,2013-05-17,10+ Miles
22281,United States,Alexia,NULL,Diaz,1971-03-11,M,F,alexia18@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,1,0,838 Monte Vista Road,NULL,359-555-0158,2013-02-15,2-5 Miles
22282,United States,Jonathan,NULL,Hughes,1975-01-23,S,M,jonathan11@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,6706 Ridgeview Dr,NULL,847-555-0120,2013-01-30,0-1 Miles
22283,United States,Eduardo,F,Davis,1970-01-02,S,M,eduardo4@adventure-works.com,60000.00,4,4,Bachelors,Skilled Manual,1,2,4064 Regina Lane,NULL,857-555-0182,2013-08-20,2-5 Miles
22284,United States,Kristy,NULL,Sanz,1975-06-24,S,F,kristy18@adventure-works.com,60000.00,4,4,Bachelors,Skilled Manual,0,3,590 Sudan Loop,NULL,118-555-0169,2013-01-28,10+ Miles
22285,Canada,Meredith,D,Moreno,1970-05-22,M,F,meredith29@adventure-works.com,60000.00,4,4,Bachelors,Skilled Manual,1,3,6832 Le Jean Way,NULL,415-555-0131,2013-07-14,10+ Miles
22286,United States,Gabriel,L,Hughes,1975-08-09,M,M,gabriel8@adventure-works.com,60000.00,5,5,Bachelors,Skilled Manual,1,3,6120 Vine Maple Street,NULL,285-555-0183,2013-05-12,10+ Miles
22287,United States,Megan,A,Griffin,1975-08-15,S,F,megan68@adventure-works.com,60000.00,5,5,Bachelors,Skilled Manual,1,3,207 Barquentine Court,NULL,970-555-0118,2013-02-18,5-10 Miles
22288,United States,Isabel,M,Patterson,1970-05-26,S,F,isabel11@adventure-works.com,60000.00,4,2,Bachelors,Skilled Manual,0,2,8748 Creekside Dr.,NULL,706-555-0118,2013-02-07,0-1 Miles
22289,United States,Thomas,E,Long,1980-11-07,M,M,thomas11@adventure-works.com,60000.00,4,2,Bachelors,Skilled Manual,1,2,6345 Fox Way,NULL,749-555-0158,2013-02-06,2-5 Miles
22290,United States,Jocelyn,R,Jenkins,1980-03-16,M,F,jocelyn7@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,7632 Willbrook Court,NULL,763-555-0121,2013-06-05,2-5 Miles
22291,United States,Carlos,J,Morris,1974-02-22,M,M,carlos21@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,230 Lavere Way,NULL,931-555-0175,2013-05-31,0-1 Miles
22292,United States,Stacy,M,Gomez,1968-09-05,M,F,stacy2@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,3960 Thornhill Pl.,NULL,140-555-0110,2013-06-26,0-1 Miles
22293,United States,Jasmine,S,Johnson,1968-12-17,M,F,jasmine1@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,1395 Bonanza,NULL,836-555-0179,2013-06-06,2-5 Miles
22294,United States,Rachel,NULL,Brown,1974-04-09,S,F,rachel6@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,6054 Laguna Circle,NULL,148-555-0141,2013-06-22,2-5 Miles
22295,United States,Jade,P,Morgan,1973-09-13,S,F,jade10@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,6672 Mt. Dias Blvd.,NULL,984-555-0190,2013-06-23,2-5 Miles
22296,United States,Benjamin,M,Johnson,1984-09-16,M,M,benjamin47@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,4137 Garcia Ranch Road,NULL,913-555-0137,2013-10-27,0-1 Miles
22297,United States,Jasmine,A,Garcia,1974-02-16,S,F,jasmine14@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,7583 Green Hill Rd,NULL,121-555-0131,2013-06-16,2-5 Miles
22298,United States,Marcus,B,Williams,1979-04-17,S,M,marcus2@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,5050 Mt. Wilson Way,NULL,781-555-0122,2013-07-24,2-5 Miles
22299,Canada,Richard,M,Murphy,1974-12-23,S,M,richard96@adventure-works.com,70000.00,4,2,Bachelors,Professional,1,2,4528 Summit View Dr.,NULL,258-555-0135,2011-06-07,2-5 Miles
22300,United States,Kaitlyn,NULL,Price,1974-03-14,S,F,kaitlyn68@adventure-works.com,60000.00,3,2,Graduate Degree,Professional,0,0,8991 Olivera,NULL,926-555-0170,2013-02-22,0-1 Miles
22301,United States,Abigail,NULL,Rodriguez,1974-09-09,M,F,abigail61@adventure-works.com,60000.00,3,2,Graduate Degree,Professional,1,0,7633 Stonehedge Dr.,NULL,771-555-0162,2013-02-06,0-1 Miles
22302,United Kingdom,Clayton,J,Guo,1979-07-14,M,M,clayton16@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,0,3654 Alaska Dr.,NULL,1 (11) 500 555-0158,2013-07-10,1-2 Miles
22303,France,Philip,L,Alonso,1977-08-20,S,M,philip8@adventure-works.com,20000.00,0,0,Partial High School,Manual,1,2,"93, avenue des Champs-Elysées",NULL,1 (11) 500 555-0166,2013-12-14,1-2 Miles
22304,United Kingdom,Jaime,NULL,Vazquez,1977-12-25,S,F,jaime16@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,2974 Yolanda Circle,NULL,1 (11) 500 555-0163,2013-07-22,0-1 Miles
22305,United Kingdom,Anne,H,Carlson,1978-05-21,S,F,anne20@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,1097 Kulani Lane,NULL,1 (11) 500 555-0143,2014-01-05,0-1 Miles
22306,France,Ivan,T,Kapoor,1978-10-09,S,M,ivan1@adventure-works.com,30000.00,0,0,High School,Manual,0,1,"17, avenue de l´Europe",NULL,1 (11) 500 555-0134,2013-05-05,1-2 Miles
22307,Germany,Sarah,L,Ross,1984-03-12,M,F,sarah29@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,Brunnenstr 123,NULL,1 (11) 500 555-0124,2013-10-01,0-1 Miles
22308,United Kingdom,Cassandra,NULL,Lopez,1979-02-19,M,F,cassandra18@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,6897 Pome Court,NULL,1 (11) 500 555-0173,2013-06-30,1-2 Miles
22309,United Kingdom,Leah,L,Zhou,1978-12-30,M,F,leah6@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,1,2577 Dover Way,NULL,1 (11) 500 555-0172,2013-08-13,1-2 Miles
22310,Germany,Christina,NULL,Sanders,1983-03-10,S,F,christina2@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,Zeiter Weg 7765,NULL,1 (11) 500 555-0117,2013-06-24,1-2 Miles
22311,United Kingdom,Bruce,NULL,Sara,1978-01-01,S,M,bruce9@adventure-works.com,30000.00,0,0,High School,Manual,0,1,5237 Babel Lane,NULL,1 (11) 500 555-0144,2013-07-15,1-2 Miles
